Ticket Id,Ticket Type,Subject,Status (Ticket),SLA Violation Type,Priority (Ticket),Team,Created Time (Ticket),Ticket Age,Is Escalated
1148794,Alarm,****Success : Daily Backup****KFIN-Database-Backup-Upload-Notification,Closed,Not Violated,Medium - P3,Uptime Team,07-04-2026 05:00,6d 7h,FALSE
1148795,Alarm,Arundhati Jewellers is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 05:04,6d 7h,FALSE
1148796,Alarm,ATPL-JIE | https://admin-prod.jobsineducation.net/ is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 05:04,6d 7h,FALSE
1148797,Alarm,Arundhati Jewellers is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 05:05,6d 7h,FALSE
1148798,Alarm,ATPL-JIE | https://admin-prod.jobsineducation.net/ is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 05:05,6d 7h,FALSE
1148799,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 05:17,6d 7h,FALSE
1148801,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:20,6d 7h,FALSE
1148802,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:27,6d 7h,FALSE
1148803,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,07-04-2026 05:28,6d 7h,FALSE
1148804,Alarm,"ALARM: ""ARS-Steels-Prod-DB-1a-Disk D-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:30,6d 7h,FALSE
1148805,Alarm,"ALARM: ""ALCircle-Dev-VPN-1b-CPU-95%-#Alarm"" in US East (Ohio)",Closed,Not Violated,Critical - P1,SMB Linux Team,07-04-2026 05:30,6d 7h,FALSE
1148806,Alarm,"ALARM: ""hoichoi-aws-aps1-prod-ecs-hoichoi-backend_high_memory_util_alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:30,6d 7h,FALSE
1148807,Alarm,"ALARM: ""ALCircle-Dev-VPN-1b-CPU-85%-#Alarm"" in US East (Ohio)",Closed,Not Violated,Critical - P1,SMB Linux Team,07-04-2026 05:31,6d 7h,FALSE
1148808,Alarm,"ALARM: ""AMPL-eFIMO-Prod-AD-1b-Memory-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 05:35,6d 6h,FALSE
1148809,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:36,6d 6h,FALSE
1148810,Alarm,"ALARM: ""Arundhati-Jewellers-DB-1b-Disk(/)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:37,6d 6h,FALSE
1148811,Alarm,"ALARM: ""Kims-Hospital-Prod-Web-Server-1b-CPUUtilization-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 05:37,6d 6h,FALSE
1148812,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,07-04-2026 05:41,6d 6h,FALSE
1148813,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:42,6d 6h,FALSE
1148815,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:43,6d 6h,FALSE
1148816,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,07-04-2026 05:48,6d 6h,FALSE
1148817,Alarm,"ALARM: ""Arundhati-Jewellers-DB-1b-Disk(/backup)-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:48,6d 6h,FALSE
1148818,Alarm,"ALARM: ""Arundhati-Jewellers-DB-1b-Disk(/)-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:48,6d 6h,FALSE
1148819,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 05:58,6d 6h,FALSE
1148821,Alarm,"ALARM: ""AMPL-eFIMO-Prod-AD-1b-Memory-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:02,6d 6h,FALSE
1148822,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-Disk(C:)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 06:03,6d 6h,FALSE
1148823,Alarm,"ALARM: ""AMPL-eFIMO-Prod-AD-1b-Memory-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:04,6d 6h,FALSE
1148824,Alarm,"ALARM: ""Lux-Industries-Dev-ALB-(Prod)-UBQ-TG-3000-UnHealthyHostCount-#A..."" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Enterprise Linux Team,07-04-2026 06:04,6d 6h,FALSE
1148825,Alarm,Lux Industries | https://luxdms.in/promoClaims/Login is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 06:05,6d 6h,FALSE
1148826,Alarm,"ALARM: ""Midland-Tableau-Prod-Server-1a_CPUUtilization_90%_#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,High - P2,Uptime Team,07-04-2026 06:07,6d 6h,FALSE
1148827,Alarm,"ALARM: ""S4-LTTS-Dev-App-StatusCheckFailed_Instance"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 06:07,6d 6h,FALSE
1148828,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:08,6d 6h,FALSE
1148829,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 06:13,6d 6h,FALSE
1148831,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 06:17,6d 6h,FALSE
1148832,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:18,6d 6h,FALSE
1148833,Alarm,Gabriels Technology is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 06:18,6d 6h,FALSE
1148834,Alarm,Gabriels Technology is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 06:23,6d 6h,FALSE
1148835,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 294869348866, VPN Connection: vpn-0e6effc3b21b6ddfa, Tunnel Outside IP: 13.205.53.51]",Closed,Not Violated,Medium - P3,Uptime Team,07-04-2026 06:23,6d 6h,FALSE
1148836,Alarm,"ALARM: ""Arundhati-Jewellers-DB-1b-Disk(/)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 06:26,6d 6h,FALSE
1148837,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:29,6d 6h,FALSE
1148838,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:31,6d 6h,FALSE
1148840,Alarm,"ALARM: ""ALCircle-Dev-VPN-1b-StatusCheckFailed_Instance-#Alarm"" in US East (Ohio)",Closed,Not Violated,Critical - P1,SMB Linux Team,07-04-2026 06:32,6d 6h,FALSE
1148841,Alarm,"ALARM: ""Arukus-PROD-APP-CPU-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 06:33,6d 6h,FALSE
1148842,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 06:34,6d 5h,FALSE
1148843,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:36,6d 5h,FALSE
1148844,Alarm,"ALARM: ""Kims-Hospital-KSRVPRDDB-Server-2b-Memory-90%-#Alarm"" in Asia Pacific (Hyderabad)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:46,6d 5h,FALSE
1148845,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:50,6d 5h,FALSE
1148847,Alarm,"ALARM: ""AMPL-eFIMO-Prod-AD-1b-Memory-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 06:58,6d 5h,FALSE
1148848,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 06:58,6d 5h,FALSE
1148849,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 07:00,6d 5h,FALSE
1148850,Alarm,RICB is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 07:04,6d 5h,FALSE
1148851,Alarm,"ALARM: ""BDG-Metal-Prod-App-1b-Disk(C:)85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,High - P2,Uptime Team,07-04-2026 07:05,6d 5h,FALSE
1148852,Alarm,Lux Industries | https://luxind.in/login is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 07:06,6d 5h,FALSE
1148853,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:06,6d 5h,FALSE
1148854,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:07,6d 5h,FALSE
1148856,Alarm,"ALARM: ""AMPL-eFIMO-Prod-AD-1b-Memory-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:16,6d 5h,FALSE
1148857,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:17,6d 5h,FALSE
1148859,Alarm,"ALARM: ""AMPL-eFIMO-Prod-AD-1b-Memory-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:18,6d 5h,FALSE
1148860,Alarm,"ALARM: ""Trackfour-New-Windows-Server-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:19,6d 5h,FALSE
1148861,Alarm,"ALARM: ""SoftwebGloster-Prod-App-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:22,6d 5h,FALSE
1148862,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:26,6d 5h,FALSE
1148864,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:26,6d 5h,FALSE
1148865,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:29,6d 5h,FALSE
1148866,Client,SH-ES-NS-7th March,Closed,Not Violated,--Select--,-,07-04-2026 07:29,6d 5h,FALSE
1148868,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:30,6d 5h,FALSE
1148870,Alarm,"ALARM: ""AMPL-eFIMO-Prod-AD-1b-Memory-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:32,6d 5h,FALSE
1148871,Alarm,"ALARM: ""CTVN-Prod-DB-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:32,6d 5h,FALSE
1148872,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:34,6d 4h,FALSE
1148873,Alarm,"ALARM: ""AMPL-eFIMO-Prod-RDB-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:36,6d 4h,FALSE
1148874,Alarm,"ALARM: ""AMPL-eFIMO-Prod-RDB-1b-CPU-90%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:36,6d 4h,FALSE
1148875,Alarm,"ALARM: ""AFPL-Prod-Seceon-CCE-Pub-1b-Memory-85%-#Alarms"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:36,6d 4h,FALSE
1148876,Alarm,CTVN | https://calcuttatelevisionnetwork.in/ is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 07:36,6d 4h,FALSE
1148877,Alarm,CTVN | https://db.calcuttatelevisionnetwork.in/ is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 07:36,6d 4h,FALSE
1148879,Alarm,"ALARM: ""CTVN-Prod-DB-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:37,6d 4h,FALSE
1148880,Alarm,CTVN | https://db.calcuttatelevisionnetwork.in/ is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 07:39,6d 4h,FALSE
1148881,Alarm,SAP Backup Status Report,Closed,Not Violated,Medium - P3,Uptime Team,07-04-2026 07:40,6d 4h,FALSE
1148882,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:40,6d 4h,FALSE
1148883,Alarm,CTVN | https://calcuttatelevisionnetwork.in/ is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 07:41,6d 4h,FALSE
1148885,Alarm,"ALARM: ""AMPL-eFIMO-Prod-RDB-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 07:42,6d 4h,FALSE
1148886,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:44,6d 4h,FALSE
1148887,Alarm,"ALARM: ""Single-Page-Utility-VM-CPU-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:51,6d 4h,FALSE
1148890,Client,|| Argus News || Audit Jan 2026 ||,Waiting On Third Party,Response Violation,Medium - P3,DevOps Team,07-04-2026 07:54,6d 4h,TRUE
1148891,Alarm,"ALARM: ""AMPL-eFIMO-Prod-DB1-1b-CPU-90%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 07:56,6d 4h,FALSE
1148892,Alarm,Argus News is Down from Mumbai - IN,Closed,Not Violated,-,Uptime Team,07-04-2026 08:00,6d 4h,FALSE
1148893,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 08:01,6d 4h,FALSE
1148894,Alarm,Lux Industries | https://luxindustries.co.in/luxadtracker/login is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 08:04,6d 4h,FALSE
1148895,Alarm,IKF Finance is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 08:04,6d 4h,FALSE
1148897,Alarm,"ALARM: ""Gemtech-SAP-B1-Server-Window-2022-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:07,6d 4h,FALSE
1148896,Alarm,"ALARM: ""Gemtech-SAP-B1-Server-Window-2022-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:07,6d 4h,FALSE
1148898,Client,Urgent access required,Closed,Not Violated,Medium - P3,DevOps Team,07-04-2026 08:10,6d 4h,FALSE
1148901,Alarm,"ALARM: ""RuchiFoodline-Prod-S4HANA-DB-1b-Memory-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:22,6d 4h,FALSE
1148902,Alarm,"ALARM: ""ETEdge-TG-CDN-ASG-E335QIABR4R65K-5xxErrorRate-Alarm"" in US East (N. Virginia)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:22,6d 4h,FALSE
1148903,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 08:25,6d 4h,FALSE
1148904,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:25,6d 4h,FALSE
1148905,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 08:27,6d 4h,FALSE
1148906,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:33,6d 4h,FALSE
1148907,Alarm,"ALARM: ""BDG-Metal-Prod-DB-1b-Disk(D:)-90%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 08:33,6d 3h,FALSE
1148908,Alarm,"ALARM: ""Absolute-Barbeque-Prod-SAPB1-1b-Disk(E:)-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:35,6d 3h,FALSE
1148912,Alarm,"Important notice about your AWS Account regarding VPN connections [AWS Account: 415348423851, VPN Connection: vpn-062a794196379bcc8, Tunnel Outside IP: 43.204.11.195]",Closed,Not Violated,Medium - P3,Uptime Team,07-04-2026 08:48,6d 3h,FALSE
1148913,Alarm,In10Media is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 08:50,6d 3h,FALSE
1148914,Alarm,"ALARM: ""www.latestly.com-5XX-error-above-5%-for-5mins#ALARM"" in US East (N. Virginia)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:50,6d 3h,FALSE
1148918,Alarm,"ALARM: ""MK-Agro-PRD-SSFA-DBP-01-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:52,6d 3h,FALSE
1148919,Alarm,In10Media is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 08:53,6d 3h,FALSE
1148920,Alarm,"ALARM: ""kfinpwm-hex-prod-rds-Low-FreeableMemory-15%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:55,6d 3h,FALSE
1148921,Alarm,"ALARM: ""kfinpwm-hex-prod-rds-Low-FreeableMemory-15%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:55,6d 3h,FALSE
1148924,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 08:56,6d 3h,FALSE
1148925,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 08:56,6d 3h,FALSE
1148926,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 08:58,6d 3h,FALSE
1148927,Alarm,AWS Notification Message,Closed,Not Violated,Medium - P3,Uptime Team,07-04-2026 09:00,6d 3h,FALSE
1148928,Alarm,AWS Notification Message,Closed,Not Violated,Medium - P3,Uptime Team,07-04-2026 09:00,6d 3h,FALSE
1148929,Alarm,AWS Notification Message,Closed,Not Violated,Medium - P3,Uptime Team,07-04-2026 09:00,6d 3h,FALSE
1148932,Alarm,Shifa Hospitals is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 09:02,6d 3h,FALSE
1148933,Alarm,"ALARM: ""softweb-srishti-rds-oracle-21c-Memory-85% #Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:03,6d 3h,FALSE
1148934,Alarm,"ALARM: ""MK-Agro-PRD-SSFA-DBP-01-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:04,6d 3h,FALSE
1148937,Alarm,"ALARM: ""Bazoki-Prod-DB-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:16,6d 3h,FALSE
1148938,Alarm,"ALARM: ""MK-Agro-PRD-SSFA-DBP-01-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:20,6d 3h,FALSE
1148939,Alarm,"ALARM: ""SoftWeb-DB-Pvt-1b-#CPUUtilization-95%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:21,6d 3h,FALSE
1148940,Alarm,"ALARM: ""Bazoki-Prod-DB-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:21,6d 3h,FALSE
1148941,Alarm,"ALARM: ""AMPL-eFIMO-Prod-DB1-1b-CPU-90%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:24,6d 3h,FALSE
1148944,Alarm,"ALARM: ""AMPL-eFIMO-Prod-DB1-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 09:26,6d 3h,FALSE
1148945,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 09:27,6d 3h,FALSE
1148946,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 09:29,6d 3h,FALSE
1148947,Alarm,"ALARM: ""ARS-Steels-Prod-DB-1a-Disk D-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:29,6d 3h,FALSE
1148948,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:29,6d 3h,FALSE
1148951,Alarm,"ALARM: ""MK-Agro-PRD-SSFA-DBP-01-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:32,6d 3h,FALSE
1148952,Alarm,"ALARM: ""toorey-prod-rds-tooreymsg-CPUUtilization-stat-max-35%-#Alarm"" in US East (N. Virginia)",Closed,Not Violated,Critical - P1,DevOps Team,07-04-2026 09:32,6d 3h,FALSE
1148953,Alarm,"ALARM: ""ABM-Technomatrix-Prod-Web/DB-1a-New-Disk(C)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:35,6d 2h,FALSE
1148954,Alarm,"ALARM: ""ABM-Technomatrix-Prod-Web/DB-1a-New-Disk(C)-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:35,6d 2h,FALSE
1148957,Alarm,"ALARM: ""Dev_DevOps_test-Prod-Memory-85%#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:46,6d 2h,FALSE
1148958,Alarm,"ALARM: ""AMPL-eFIMO-Prod-DB1-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,-,Uptime Team,07-04-2026 09:46,6d 2h,FALSE
1148959,Alarm,"ALARM: ""KhimjiJwellers-ERP-App+MSSQLDB-Server-1b-CPU-85%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:51,6d 2h,FALSE
1148960,Alarm,"ALARM: ""KhimjiJwellers-ERP-App+MSSQLDB-Server-1b-CPU-95%-#Alarm"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:51,6d 2h,FALSE
1148962,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:54,6d 2h,FALSE
1148961,Alarm,"ALARM: ""ETEdge-TG-CDN-INSIGHTS-ET3TON8I54DZP-5xxErrorRate-Alarm"" in US East (N. Virginia)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:54,6d 2h,FALSE
1148963,Alarm,"ALARM: ""Ankura-Hospitals-Prod-SAPB1-1b-DISK-C-85%-#ALARM"" in Asia Pacific (Mumbai)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:55,6d 2h,FALSE
1148964,Alarm,"ALARM: ""anxiprodb-instace-1-new-16-01-rds#DatabaseConnections"" in Asia Pacific (Sydney)",Closed,Not Violated,Critical - P1,Uptime Team,07-04-2026 09:56,6d 2h,FALSE
1148965,Alarm,Argus News is Down from multiple locations,Closed,Not Violated,-,Uptime Team,07-04-2026 10:02,6d 2h,FALSE
1148967,Alarm,Argus News is Up,Closed,Not Violated,-,Uptime Team,07-04-2026 10:03,6d 2h,FALSE
